"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face","num_faces"
"624","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",19,"faces","Tamil","tamil","audio","male","muslim",0,1,0,0,0,0,1
"625","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",20,"faces","Gujarati","gujarati","audio","male","muslim",0,1,0,0,0,0,1
"626","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"627","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"628","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",23,"faces","English (India)","english","audio","male","dravidian",0,0,1,0,0,0,1
"629","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",24,"faces","Marathi","marathi","audio","male","muslim",0,1,0,0,0,0,1
"630","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",25,"faces","Gujarati","gujarati","audio","female","hindu",1,0,0,0,0,0,1
"631","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",26,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"632","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",27,"faces","Urdu","urdu","audio","female","dravidian",0,0,1,0,0,0,1
"633","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"634","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",29,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0,1
"635","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",30,"faces","Marathi","marathi","audio","female","muslim",0,1,0,0,0,0,1
"636","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",31,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"637","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",32,"faces","Hindi","hindi","audio","female","dravidian",0,0,1,0,0,0,1
"638","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"639","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"640","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",35,"faces","Marathi","marathi","label","female","dravidian",0,0,1,0,0,0,1
"641","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"642","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"643","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"644","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",39,"faces","Urdu","urdu","label","female","dravidian",0,0,1,0,0,0,1
"645","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"646","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"647","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"648","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"649","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0,1
"650","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"651","india-socioling","zenith","Z03C47",3,3,8.3,-2.30521797115945,"female","hindu","hindi","hindi punjabi","hindi punjabi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"652","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",17,"faces","English (U.S.)","english","audio","male","dravidian",0,0,1,0,0,0,1
"653","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",18,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0,1
"654","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",19,"faces","Tamil","tamil","audio","male","asian",0,0,0,1,0,0,1
"655","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"656","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"657","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"658","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",23,"faces","English (India)","english","audio","male","dravidian",0,0,1,0,0,0,1
"659","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",24,"faces","Marathi","marathi","audio","male","hindu",1,0,0,0,0,0,1
"660","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",25,"faces","Gujarati","gujarati","audio","female","white",0,0,0,0,1,0,1
"661","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",26,"faces","Mandarin","chinese","audio","female","hindu",1,0,0,0,0,0,1
"662","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",27,"faces","Urdu","urdu","audio","female","asian",0,0,0,1,0,0,1
"663","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",28,"faces","Tamil","tamil","audio","female","hindu muslim",1,1,0,0,0,0,2
"664","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",29,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0,1
"665","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"666","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",31,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"667","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",32,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0,1
"668","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"669","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",34,"faces","Tamil","tamil","label","female","hindu",1,0,0,0,0,0,1
"670","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",35,"faces","Marathi","marathi","label","female","dravidian",0,0,1,0,0,0,1
"671","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"672","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"673","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0,1
"674","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0,1
"675","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"676","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"677","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",42,"faces","Tamil","tamil","label","male","white",0,0,0,0,1,0,1
"678","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"679","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0,1
"680","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"681","india-socioling","zenith","Z03C48",3,3,7.9,-2.70521797115945,"female","hindu","kathiyawadi","kathiyawadi","gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"682","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",17,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0,1
"683","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",18,"faces","Hindi","hindi","audio","male","asian",0,0,0,1,0,0,1
"684","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",19,"faces","Tamil","tamil","audio","male","muslim",0,1,0,0,0,0,1
"685","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"686","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"687","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"688","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",23,"faces","English (India)","english","audio","male","white",0,0,0,0,1,0,1
"689","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",24,"faces","Marathi","marathi","audio","male","hindu",1,0,0,0,0,0,1
"690","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",25,"faces","Gujarati","gujarati","audio","female","muslim",0,1,0,0,0,0,1
"691","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",26,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"692","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",27,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0,1
"693","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"694","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",29,"faces","English (India)","english","audio","female","dravidian",0,0,1,0,0,0,1
"695","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",30,"faces","Marathi","marathi","audio","female","muslim",0,1,0,0,0,0,1
"696","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",31,"faces","English (U.S.)","english","audio","female","dravidian",0,0,1,0,0,0,1
"697","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",32,"faces","Hindi","hindi","audio","female","white",0,0,0,0,1,0,1
"698","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"699","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",34,"faces","Tamil","tamil","label","female","hindu",1,0,0,0,0,0,1
"700","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",35,"faces","Marathi","marathi","label","female","white",0,0,0,0,1,0,1
"701","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",36,"faces","Hindi","hindi","label","female","dravidian",0,0,1,0,0,0,1
"702","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"703","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0,1
"704","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"705","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0,1
"706","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",41,"faces","Marathi","marathi","label","male","white",0,0,0,0,1,0,1
"707","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"708","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",43,"faces","English","english","label","male","asian",0,0,0,1,0,0,1
"709","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","white",0,0,0,0,1,0,1
"710","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0,1
"711","india-socioling","zenith","Z03C49",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","hindi gujarati",46,"faces","Mandarin","chinese","label","male","white",0,0,0,0,1,0,1
"712","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0,1
"713","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",13,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"714","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"715","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",15,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0,1
"716","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",16,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0,1
"717","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",17,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"718","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",18,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"719","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",19,"faces","Gujarati","gujarati","audio","female","dravidian",0,0,1,0,0,0,1
"720","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",20,"faces","English (India)","english","audio","male","white",0,0,0,0,1,0,1
"721","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",21,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"722","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"723","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",23,"faces","Marathi","marathi","audio","male","muslim",0,1,0,0,0,0,1
"724","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",24,"faces","Hindi","hindi","audio","male","idk",0,0,0,0,0,1,0
"725","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",25,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"726","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",26,"faces","Tamil","tamil","audio","male","dravidian",0,0,1,0,0,0,1
"727","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",27,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0,1
"728","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",28,"faces",NA,NA,"audio",NA,"",NA,NA,NA,NA,NA,0,NA
"729","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",29,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"730","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",30,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"731","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",31,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"732","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",32,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"733","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",33,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"734","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",34,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"735","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",35,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0,1
"736","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",36,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"737","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",37,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"738","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",38,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"739","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",39,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0,1
"740","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",40,"faces","Marathi","marathi","label","male","dravidian",0,0,1,0,0,0,1
"741","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",41,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"742","india-socioling","zenith","Z03C51",3,3,8,-2.60521797115945,"female","muslim","gujarati","gujarati","gujarati hindi",42,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"743","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0,1
"744","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",13,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"745","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"746","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",15,"faces","English (India)","english","audio","female","asian",0,0,0,1,0,0,1
"747","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",16,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0,1
"748","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",17,"faces","Marathi","marathi","audio","female","asian",0,0,0,1,0,0,1
"749","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",18,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"750","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",19,"faces","Gujarati","gujarati","audio","female","asian",0,0,0,1,0,0,1
"751","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",20,"faces","English (India)","english","audio","male","white",0,0,0,0,1,0,1
"752","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",21,"faces","Gujarati","gujarati","audio","male","white",0,0,0,0,1,0,1
"753","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"754","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",23,"faces","Marathi","marathi","audio","male","white",0,0,0,0,1,0,1
"755","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",24,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0,1
"756","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",25,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"757","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",26,"faces","Tamil","tamil","audio","male","white",0,0,0,0,1,0,1
"758","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",27,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0,1
"759","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",28,"faces",NA,NA,"audio",NA,"",NA,NA,NA,NA,NA,0,NA
"760","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",29,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"761","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",30,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"762","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",31,"faces","Mandarin","chinese","label","female","white",0,0,0,0,1,0,1
"763","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",32,"faces","Tamil","tamil","label","female","asian",0,0,0,1,0,0,1
"764","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",33,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"765","india-socioling","zenith","Z03C60",3,3,8.3,-2.30521797115945,"female","muslim","hindi","hindi","hindi",34,"faces","Urdu","urdu","label","female","asian",0,0,0,1,0,0,1
