"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face","num_faces"
"306","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"307","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",20,"faces","Gujarati","gujarati","audio","male","hindu muslim",1,1,0,0,0,0,2
"308","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"309","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"310","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"311","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"312","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","","","",20,"faces","Gujarati","gujarati","audio","male","hindu muslim",1,1,0,0,0,0,2
"313","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",21,"faces","Urdu","urdu","audio","male","white",0,0,0,0,1,0,1
"314","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"315","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"316","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"317","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"318","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"319","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"320","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","dravidian hindu muslim",1,1,1,0,0,0,3
"321","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"322","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"323","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"324","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",21,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0,1
"325","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"326","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"327","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"328","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"329","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"330","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"331","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"332","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",21,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0,1
"333","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"334","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"335","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"336","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"337","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"338","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",21,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0,1
"339","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"340","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",21,"faces","Urdu","urdu","audio","male","white",0,0,0,0,1,0,1
"341","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"342","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"343","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"344","india-socioling","zenith","Z03C02","3",3,7.75806451612903,-2.8440203562341,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"345","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"346","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"347","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"348","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"349","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"350","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"351","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"352","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"353","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",21,"faces","Urdu","urdu","audio","male","idk",0,0,0,0,0,1,0
"354","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"355","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"356","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"357","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"358","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","asian",0,0,0,1,0,0,1
"359","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"360","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",21,"faces","Urdu","urdu","audio","male","asian muslim",0,1,0,1,0,0,2
"361","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"362","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"363","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"364","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"365","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"366","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"367","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"368","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"369","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",21,"faces","Urdu","urdu","audio","male","hindu muslim",1,1,0,0,0,0,2
"370","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"371","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",21,"faces","Urdu","urdu","audio","male","idk",0,0,0,0,0,1,0
"372","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",21,"faces","Urdu","urdu","audio","male","asian hindu muslim",1,1,0,1,0,0,3
"373","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"374","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"375","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",21,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0,1
"376","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"377","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"378","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"379","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"380","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"381","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"382","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",21,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0,1
"383","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"384","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",21,"faces","Urdu","urdu","audio","male","white",0,0,0,0,1,0,1
"385","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","dravidian hindu",1,0,1,0,0,0,2
"386","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"387","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",21,"faces","Urdu","urdu","audio","male","idk",0,0,0,0,0,1,0
"388","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"389","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"390","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","","","",21,"faces","Urdu","urdu","audio","male","dravidian hindu",1,0,1,0,0,0,2
"391","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"392","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","hindu",1,0,0,0,0,0,1
"393","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"394","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"395","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","white",0,0,0,0,1,0,1
"396","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",22,"faces","Mandarin","chinese","audio","male","dravidian",0,0,1,0,0,0,1
"397","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","hindu",1,0,0,0,0,0,1
"398","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"399","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"400","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"401","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"402","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"403","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"404","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"405","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"406","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"407","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"408","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"409","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"410","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",22,"faces","Mandarin","chinese","audio","male","asian white",0,0,0,1,1,0,2
"411","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"412","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"413","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"414","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","white",0,0,0,0,1,0,1
"415","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",22,"faces","Mandarin","chinese","audio","male","white",0,0,0,0,1,0,1
"416","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"417","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian white",0,0,0,1,1,0,2
"418","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"419","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"420","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"421","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"422","india-socioling","zenith","Z03C02","3",3,7.75806451612903,-2.8440203562341,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","hindu",1,0,0,0,0,0,1
"423","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"424","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"425","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"426","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"427","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"428","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"429","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"430","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","dravidian",0,0,1,0,0,0,1
"431","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"432","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"433","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"434","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"435","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","white",0,0,0,0,1,0,1
"436","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"437","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"438","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"439","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"440","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"441","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"442","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"443","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"444","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"445","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"446","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"447","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"448","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"449","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",22,"faces","Mandarin","chinese","audio","male","idk",0,0,0,0,0,1,0
"450","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
