"","study_name","id","child_sex","child_religion","child_age","child_age_centered","school","standard","standard_num","sequence","question_type","language","speaker_gender","origin","religion","wealth","army_navy_language","coded_wealth","no_opinion_geo","no_opinion_religion","no_opinion_wealth","gujarat","india","foreign","richer","poorer","same","hindu","buddhist","muslim","jain","christian","geographic_origin"
"589","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Tamil","female","India","idk","richer","tamil",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"India (Different State)"
"590","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","English (India)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"591","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Hindi","female","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"592","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","Mandarin","female","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"593","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","male","India","hindu","richer","urdu",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"594","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","Gujarati","male","Gujarat","hindu","richer","gujarati",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"595","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","English (U.S.)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"596","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","Marathi","male","India","hindu","richer","marathi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"597","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Tamil","male","India","jain","richer","tamil",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"598","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"599","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Hindi","male","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"600","india-socioling","Z05A43","female","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"601","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"602","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","muslim","same","gujarati",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"603","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","India","christian","richer","urdu",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"604","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"605","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","foreign","buddhist","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"606","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","Gujarat","hindu","same","marathi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"607","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","Gujarat","hindu","same","tamil",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"608","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"609","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"610","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","foreign","buddhist","richer","english",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"611","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","jain","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"612","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","buddhist","richer","english",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"613","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"614","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","Gujarat","hindu","same","marathi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"615","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","foreign","buddhist","richer","tamil",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"616","india-socioling","Z05A4X","female","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"617","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","Urdu","female","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"618","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","female","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"619","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","English (U.S.)","female","foreign","jain","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"620","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Marathi","female","foreign","christian","richer","marathi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"621","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Tamil","female","India","jain","richer","tamil",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"622","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","English (India)","female","foreign","jain","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"Foreign (Outside India)"
"623","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Hindi","female","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"624","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","Mandarin","female","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"625","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","male","India","muslim","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"626","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","Gujarati","male","Gujarat","hindu","richer","gujarati",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"627","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","English (U.S.)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"628","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","Marathi","male","foreign","hindu","richer","marathi",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Foreign (Outside India)"
"629","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Tamil","male","foreign","hindu","poorer","tamil",-1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"Foreign (Outside India)"
"630","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"631","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Hindi","male","Gujarat","hindu","richer","hindi",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"632","india-socioling","Z05A47","female","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"633","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,1,"associations","Urdu","female","idk","idk","poorer","urdu",-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"No Opinion"
"634","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,2,"associations","Gujarati","female","Gujarat","idk","idk","gujarati",NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Gujarat (Same State)"
"635","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,3,"associations","English (U.S.)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"636","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,4,"associations","Marathi","female","India","idk","idk","marathi",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"637","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,5,"associations","Tamil","female","India","idk","idk","tamil",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"638","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,6,"associations","English (India)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"639","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,7,"associations","Hindi","female","Gujarat","idk","poorer","hindi",-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"Gujarat (Same State)"
"640","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,8,"associations","Mandarin","female","foreign","idk","idk","chinese",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"641","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,9,"associations","Urdu","male","Gujarat","muslim","poorer","urdu",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"642","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,10,"associations","Gujarati","male","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"643","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,11,"associations","English (U.S.)","male","India","idk","idk","english",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"644","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,12,"associations","Marathi","male","India","idk","idk","marathi",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"645","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,13,"associations","Tamil","male","India","hindu","richer","tamil",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"646","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,14,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"647","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,15,"associations","Hindi","male","idk","hindu","idk","hindi",NA,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Opinion"
"648","india-socioling","Z05A48","female","muslim",11,0.376360628618691,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","idk","chinese",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"649","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,1,"associations","Urdu","female","India","hindu","richer","urdu",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"650","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,2,"associations","Gujarati","female","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"651","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,3,"associations","English (U.S.)","female","India","hindu","richer","english",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"652","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,4,"associations","Marathi","female","India","hindu","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"653","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,5,"associations","Tamil","female","India","muslim","poorer","tamil",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"654","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,6,"associations","English (India)","female","India","hindu","richer","english",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"655","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,7,"associations","Hindi","female","India","hindu","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"656","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,8,"associations","Mandarin","female","India","muslim","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"657","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,9,"associations","Urdu","male","India","hindu","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"658","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,10,"associations","Gujarati","male","India","jain","richer","gujarati",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"659","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,11,"associations","English (U.S.)","male","India","muslim","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"660","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,12,"associations","Marathi","male","India","hindu","richer","marathi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"661","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,13,"associations","Tamil","male","India","christian","poorer","tamil",-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"India (Different State)"
"662","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,14,"associations","English (India)","male","India","hindu","richer","english",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"663","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,15,"associations","Hindi","male","India","muslim","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"664","india-socioling","Z05A49","female","hindu",9.9,-0.723639371381308,"zenith",5,5,16,"associations","Mandarin","male","India","muslim","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"665","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,1,"associations","Urdu","female","foreign","muslim","richer","urdu",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Foreign (Outside India)"
"666","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,2,"associations","Gujarati","female","India","christian","richer","gujarati",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"667","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,3,"associations","English (U.S.)","female","Gujarat","jain","poorer","english",-1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,"Gujarat (Same State)"
"668","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,4,"associations","Marathi","female","Gujarat","muslim","richer","marathi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"669","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,5,"associations","Tamil","female","Gujarat","muslim","richer","tamil",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"670","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,6,"associations","English (India)","female","Gujarat","christian","richer","english",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"Gujarat (Same State)"
"671","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,7,"associations","Hindi","female","Gujarat","hindu","richer","hindi",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"672","india-socioling","Z05A51","female","hindu",11,0.376360628618691,"zenith",5,5,8,"associations","Mandarin","female","Gujarat","christian","richer","chinese",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"Gujarat (Same State)"
"673","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","Urdu","female","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"674","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","female","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"675","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","English (U.S.)","female","foreign","jain","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"676","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Marathi","female","Gujarat","hindu","poorer","marathi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"677","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Tamil","female","foreign","christian","richer","tamil",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"678","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","English (India)","female","India","hindu","poorer","english",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"679","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Hindi","female","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"680","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","Mandarin","female","foreign","jain","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"681","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"682","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","Gujarati","male","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"683","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","English (U.S.)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"684","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","Marathi","male","India","muslim","richer","marathi",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"685","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Tamil","male","foreign","jain","poorer","tamil",-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Foreign (Outside India)"
"686","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","English (India)","male","India","jain","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"687","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Hindi","male","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"688","india-socioling","Z05A52","female","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Mandarin","male","India","muslim","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"689","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,1,"associations","English (U.S.)","male","India","buddhist","same","english",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"690","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","richer","gujarati",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"691","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"692","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,4,"associations","Hindi","male","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"693","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,5,"associations","Mandarin","male","foreign","buddhist","same","chinese",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"694","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,6,"associations","Marathi","male","India","jain","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"India (Different State)"
"695","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,7,"associations","Tamil","male","foreign","christian","same","tamil",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"696","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"697","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"698","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,10,"associations","English (India)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"699","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,11,"associations","Mandarin","female","foreign","buddhist","same","chinese",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"700","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,12,"associations","English (U.S.)","female","idk","buddhist","same","english",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"No Opinion"
"701","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,13,"associations","Hindi","female","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"702","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,14,"associations","Marathi","female","Gujarat","buddhist","same","marathi",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,"Gujarat (Same State)"
"703","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,15,"associations","Tamil","female","foreign","christian","poorer","tamil",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"704","india-socioling","Z05A53","female","muslim",11,0.376360628618691,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"705","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","India","muslim","same","english",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"706","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","buddhist","richer","gujarati",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"Gujarat (Same State)"
"707","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"708","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","muslim","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"709","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","idk","jain","richer","chinese",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"No Opinion"
"710","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","Gujarat","hindu","same","marathi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"711","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","India","christian","same","tamil",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"India (Different State)"
"712","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","buddhist","richer","english",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"713","india-socioling","Z05A56","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","India","muslim","richer","urdu",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
