"","id","standard","question","languages","how_learned","alph_order","gujarati","hindi","english","marathi","urdu","sindhi","punjabi","bengali","marwari","kathiyawadi","malyam","memon","tamil","rajasthani","arabic","bihari","telgu","polish","sanskrit","french","langs_sum","learned_family","learned_school","learned_birth","learned_neighborhood","learned_friends","learned_other","learned_multiple","how_learned_coded"
"145","Z03C47",3,"lang4","marathi","from start","marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"birth"
"146","Z03C47",3,"lang5","hindi","from start","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"birth"
"147","Z03C47",3,"mother_tongue","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"148","Z03C47",3,"speak","punjabi gujarati marathi hindi english",NA,"english gujarati hindi marathi punjabi",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA
"149","Z03C48",3,"friends_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"150","Z03C48",3,"home_language","kathiyawadi",NA,"kathiyawadi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"151","Z03C48",3,"lang home and friends","kathiyawadi gujarati",NA,"gujarati kathiyawadi",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"152","Z03C48",3,"lang1","hindi","friends","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"friends"
"153","Z03C48",3,"lang2","gujarati","friends","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"friends"
"154","Z03C48",3,"lang3","english","teachers","english",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"school"
"155","Z03C48",3,"lang4","kathiyawadi","from start","kathiyawadi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"birth"
"156","Z03C48",3,"mother_tongue","kathiyawadi",NA,"kathiyawadi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"157","Z03C48",3,"speak","hindi gujarati english kathiyawadi",NA,"english gujarati hindi kathiyawadi",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"158","Z03C49",3,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"159","Z03C49",3,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"160","Z03C49",3,"lang home and friends","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"161","Z03C49",3,"lang1","hindi","by learning to friend","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"friends"
"162","Z03C49",3,"lang2","gujarati","by my mother and father","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"family"
"163","Z03C49",3,"lang3","english","by coming to school","english",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"school"
"164","Z03C49",3,"mother_tongue","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"165","Z03C49",3,"speak","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"166","Z03C51",3,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"167","Z03C51",3,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"168","Z03C51",3,"lang1","gujarati","from start","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"birth"
"169","Z03C51",3,"lang2","hindi","parents","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"family"
"170","Z03C51",3,"lang3","english","teachers","english",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"school"
"171","Z03C51",3,"mother_tongue","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"172","Z03C51",3,"speak","hindi gujarati english","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"173","Z03C51",3,"understand","hindi english gujarati","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"174","Z03C60",3,"friends_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"175","Z03C60",3,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"176","Z03C60",3,"lang1","gujarati","teacher","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"school"
"177","Z03C60",3,"lang2","english","teacher","english",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"school"
"178","Z03C60",3,"lang3","hindi","from start","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"birth"
"179","Z03C60",3,"mother_tongue","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"180","Z03C60",3,"speak","gujarati english hindi","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"181","Z03C60",3,"understand","gujarati english hindi","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"182","Z03C62",3,"friends_language","hindi english",NA,"english hindi",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"183","Z03C62",3,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"184","Z03C62",3,"lang1","gujarati","mother","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"family"
"185","Z03C62",3,"lang2","hindi","mother","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"family"
"186","Z03C62",3,"lang3","english","teacher","english",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"school"
"187","Z03C62",3,"mother_tongue","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"188","Z03C62",3,"speak","hindi english gujarati","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"189","Z03C62",3,"understand","gujarati","","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"190","Z05A03",5,"friends_language","hindi marathi",NA,"hindi marathi",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"191","Z05A03",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"192","Z05A03",5,"mother_tongue","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"193","Z05A03",5,"speak","english hindi marathi","","english hindi marathi",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"194","Z05A04",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"195","Z05A04",5,"home_language","marathi gujarati",NA,"gujarati marathi",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"196","Z05A04",5,"speak","marathi hindi gujarati english","","english gujarati hindi marathi",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"197","Z05A05",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"198","Z05A05",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"199","Z05A05",5,"speak","hindi gujarati english","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"200","Z05A07",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"201","Z05A07",5,"home_language","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"202","Z05A07",5,"mother_tongue","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"203","Z05A07",5,"speak","marathi hindi gujarati english","","english gujarati hindi marathi",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"204","Z05A07",5,"understand","dravidian_male","","dravidian_male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"205","Z05A08",5,"friends_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"206","Z05A08",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"207","Z05A08",5,"mother_tongue","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"208","Z05A08",5,"speak","hindi urdu english","","english hindi urdu",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"209","Z05A09",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"210","Z05A09",5,"home_language","hindi urdu",NA,"hindi urdu",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"211","Z05A09",5,"speak","hindi gujarati urdu english","","english gujarati hindi urdu",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"212","Z05A09",5,"understand","tamil","","tamil",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"213","Z05A10",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"214","Z05A10",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"215","Z05A13",5,"friends_language","gujarati hindi marathi",NA,"gujarati hindi marathi",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"216","Z05A13",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"217","Z05A13",5,"speak","english hindi gujarati marathi","","english gujarati hindi marathi",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"218","Z05A19",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"219","Z05A19",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"220","Z05A19",5,"speak","hindi gujarati english","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"221","Z05A33",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"222","Z05A33",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"223","Z05A33",5,"mother_tongue","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"224","Z05A33",5,"speak","hindi gujarati english","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"225","Z05A42",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"226","Z05A42",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"227","Z05A42",5,"speak","hindi gujarati english urdu","","english gujarati hindi urdu",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"228","Z05A43",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"229","Z05A43",5,"home_language","marathi hindi",NA,"hindi marathi",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"230","Z05A43",5,"speak","marathi hindi gujarati english","","english gujarati hindi marathi",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"231","Z05A43",5,"understand","punjabi","","punjabi",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"232","Z05A47",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"233","Z05A47",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"234","Z05A47",5,"speak","hindi gujarati","","gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"235","Z05A47",5,"understand","marathi english","","english marathi",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"236","Z05A48",5,"friends_language","hindi english",NA,"english hindi",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"237","Z05A48",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"238","Z05A48",5,"speak","hindi english bengali","","bengali english hindi",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"239","Z05A48",5,"understand","gujarati hindi english bengali","","bengali english gujarati hindi",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"240","Z05A49",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"241","Z05A49",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"242","Z05A49",5,"speak","hindi gujarati english","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"243","Z05A49",5,"understand","marathi","","marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"244","Z05A4X",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"245","Z05A4X",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"246","Z05A4X",5,"mother_tongue","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"247","Z05A4X",5,"speak","gujarati hindi urdu","","gujarati hindi urdu",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"248","Z05A4X",5,"understand","marathi","","marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"249","Z05A51",5,"home_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"250","Z05A52",5,"friends_language","hindi gujarati",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"251","Z05A52",5,"home_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"252","Z05A52",5,"speak","gujarati hindi english","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"253","Z05A53",5,"friends_language","hindi english",NA,"english hindi",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"254","Z05A53",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"255","Z05A53",5,"mother_tongue","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"256","Z05A53",5,"speak","hindi english gujarati","","english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"257","Z05A56",5,"friends_language","hindi english gujarati",NA,"english gujarati hindi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"258","Z05A56",5,"home_language","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"259","Z05A56",5,"mother_tongue","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"260","Z05A56",5,"speak","hindi marathi english gujarati","","english gujarati hindi marathi",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"261","Z05A57",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"262","Z05A57",5,"home_language","hindi marwadi",NA,"hindi marwari",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"263","Z05A57",5,"mother_tongue","marwadi",NA,"marwari",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"264","Z05A57",5,"speak","hindi/english little marwadi","","english hindi marwari",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"265","Z05A57",5,"understand","gujarati","","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"266","Z05A60",5,"friends_language","gujarati hindi",NA,"gujarati hindi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"267","Z05A60",5,"home_language","marathi gujarati",NA,"gujarati marathi",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"268","Z05A60",5,"mother_tongue","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"269","Z05A60",5,"speak","hindi gujarati marathi english","","english gujarati hindi marathi",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"270","Z05A60",5,"understand","rajasthani","","rajasthani",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"271","Z05B03",5,"home_language","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"272","Z05B03",5,"mother_tongue","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"273","Z05B04",5,"home_language","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"274","Z05B04",5,"mother_tongue","marathi",NA,"marathi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"275","Z05B05",5,"friends_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"276","Z05B05",5,"home_language","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"277","Z05B05",5,"lang home and friends","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"278","Z05B05",5,"lang1","hindi","from start","hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"birth"
"279","Z05B05",5,"lang2","english","from teacher","english",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"280","Z05B05",5,"lang3","gujarati","from teacher","gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"281","Z05B05",5,"mother_tongue","hindi",NA,"hindi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"282","Z05B05",5,"speak","hindi english",NA,"english hindi",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"283","Z05B05",5,"understand","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"284","Z05B11",5,"friends_language","gujarati",NA,"gujarati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"285","Z05B11",5,"home_language","gujarati english",NA,"english gujarati",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
