"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face"
"1560","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1561","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1562","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","hindu",1,0,0,0,0,0
"1563","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1564","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",37,"faces","English","english","label","female","muslim",0,1,0,0,0,0
"1565","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1566","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1567","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1568","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1569","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",37,"faces","English","english","label","female","asian",0,0,0,1,0,0
"1570","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1571","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1572","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1573","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1574","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1575","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1576","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1577","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1578","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1579","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1580","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1581","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1582","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1583","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",37,"faces","English","english","label","female","asian muslim white",0,1,0,0,1,0
"1584","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1585","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1586","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1587","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1588","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1589","india-socioling","zenith","Z03C02","3",3,7.75806451612903,-2.8440203562341,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","muslim",0,1,0,0,0,0
"1590","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1591","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1592","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1593","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1594","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1595","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1596","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1597","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1598","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1599","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1600","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1601","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1602","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1603","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",37,"faces","English","english","label","female","muslim white",0,1,0,0,1,0
"1604","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","asian white",0,0,0,1,1,0
"1605","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1606","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",37,"faces","English","english","label","female","asian",0,0,0,1,0,0
"1607","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1608","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1609","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1610","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1611","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1612","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1613","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1614","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",37,"faces","English","english","label","female","asian white",0,0,0,1,1,0
"1615","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1616","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1617","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1618","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1619","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1620","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1621","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1622","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1623","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",37,"faces","English","english","label","female","asian",0,0,0,1,0,0
"1624","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1625","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1626","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1627","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1628","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1629","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1630","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",37,"faces","English","english","label","female","asian white",0,0,0,1,1,0
"1631","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1632","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1633","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1634","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1635","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0
"1636","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",38,"faces","Gujarati","gujarati","label","female","asian",0,0,0,1,0,0
"1637","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1638","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1639","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1640","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1641","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1642","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","white",0,0,0,0,1,0
"1643","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1644","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1645","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1646","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1647","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1648","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1649","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1650","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1651","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1652","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1653","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1654","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1655","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1656","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1657","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1658","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1659","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1660","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1661","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1662","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1663","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1664","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1665","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1666","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1667","india-socioling","zenith","Z03C02","3",3,7.8,-2.80208487236313,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1668","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1669","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1670","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1671","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1672","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1673","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",38,"faces","Gujarati","gujarati","label","female","asian",0,0,0,1,0,0
"1674","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1675","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1676","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1677","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1678","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1679","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1680","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","asian",0,0,0,1,0,0
"1681","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian hindu muslim",1,1,1,0,0,0
"1682","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1683","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1684","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1685","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1686","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1687","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1688","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1689","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1690","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1691","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1692","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","dravidian hindu muslim",1,1,1,0,0,0
"1693","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1694","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1695","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1696","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1697","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1698","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1699","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1700","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1701","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1702","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1703","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1704","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1705","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1706","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1707","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1708","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1709","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1710","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1711","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
